id,name,country,lat,lon,feature_type,motorway_ref,has_playground,playground_count,match_type,play_type,side,toilets,restaurant,fuel,cafe,picnic,wheelchair,source,verified_source,osm_url,data_retrieved_at,last_verified,WKT,latitude,longitude
way/475287544,Aire de Villaines la Gonais,FR,48.125193,0.622924,services,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475287544,2026-06-24,2026-06-24,POINT (0.622924 48.125193),48.125193,0.622924
way/475287546,Aire de la Ferté-Bernard,FR,48.126912,0.622552,services,A11,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475287546,2026-06-24,2026-06-24,POINT (0.622552 48.126912),48.126912,0.622552
way/475289576,Aire de la Petite Jardinière,FR,48.212573,0.941473,rest_area,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475289576,2026-06-24,2026-06-24,POINT (0.941473 48.212573),48.212573,0.941473
way/475289577,Aire des Charmes,FR,48.214337,0.941707,rest_area,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475289577,2026-06-24,2026-06-24,POINT (0.941707 48.214337),48.214337,0.941707
way/475295237,Aire de La Leu,FR,48.278865,1.215405,rest_area,A11,True,1,contained,outdoor,unknown,False,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475295237,2026-06-24,2026-06-24,POINT (1.215405 48.278865),48.278865,1.215405
way/475303138,Aire de Chartres-Bois Paris,FR,48.46683,1.579606,services,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475303138,2026-06-24,2026-06-24,POINT (1.579606 48.46683),48.46683,1.579606
way/475303187,Aire de Chartres-Gasville,FR,48.468452,1.579038,services,A11,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475303187,2026-06-24,2026-06-24,POINT (1.579038 48.468452),48.468452,1.579038
way/475323545,Aire de Villiers,FR,48.312702,2.636657,rest_area,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475323545,2026-06-24,2026-06-24,POINT (2.636657 48.312702),48.312702,2.636657
way/475335287,Aire de la Réserve,FR,47.973412,3.197714,services,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475335287,2026-06-24,2026-06-24,POINT (3.197714 47.973412),47.973412,3.197714
way/475335288,Aire de la Couline,FR,47.975158,3.1986,services,A6,True,1,contained,outdoor,unknown,True,False,False,False,False,False,osm,osm,https://www.openstreetmap.org/way/475335288,2026-06-24,2026-06-24,POINT (3.1986 47.975158),47.975158,3.1986
